"","...1","country","region","Logged GDP per capita","Social support","Healthy life expectancy","Freedom to make life choices","Generosity","Perceptions of corruption","latitude","longitude","Year","Score"
"857",132,"Egypt","Middle East and North Africa",9.367,0.75,61.998,0.749,-0.182,0.795,26.820553,30.802498,"2020",4.308100224
"858",132,"Egypt","Middle East and North Africa",9.367,0.75,61.998,0.749,-0.182,0.795,26.820553,30.802498,"2021",4.283
"859",133,"Ethiopia","Sub-Saharan Africa",7.694,0.764,59,0.752,0.082,0.761,9.145,40.489673,"2015",4.512
"860",133,"Ethiopia","Sub-Saharan Africa",7.694,0.764,59,0.752,0.082,0.761,9.145,40.489673,"2016",4.508
"861",133,"Ethiopia","Sub-Saharan Africa",7.694,0.764,59,0.752,0.082,0.761,9.145,40.489673,"2017",4.460000038
"862",133,"Ethiopia","Sub-Saharan Africa",7.694,0.764,59,0.752,0.082,0.761,9.145,40.489673,"2018",4.35
"863",133,"Ethiopia","Sub-Saharan Africa",7.694,0.764,59,0.752,0.082,0.761,9.145,40.489673,"2019",4.286
"864",133,"Ethiopia","Sub-Saharan Africa",7.694,0.764,59,0.752,0.082,0.761,9.145,40.489673,"2020",4.308000088
"865",133,"Ethiopia","Sub-Saharan Africa",7.694,0.764,59,0.752,0.082,0.761,9.145,40.489673,"2021",4.275
"866",134,"Mauritania","Sub-Saharan Africa",8.542,0.795,57.161,0.561,-0.106,0.731,21.00789,-10.940835,"2015",4.436
"867",134,"Mauritania","Sub-Saharan Africa",8.542,0.795,57.161,0.561,-0.106,0.731,21.00789,-10.940835,"2016",4.201
"868",134,"Mauritania","Sub-Saharan Africa",8.542,0.795,57.161,0.561,-0.106,0.731,21.00789,-10.940835,"2017",4.291999817
"869",134,"Mauritania","Sub-Saharan Africa",8.542,0.795,57.161,0.561,-0.106,0.731,21.00789,-10.940835,"2018",4.356
"870",134,"Mauritania","Sub-Saharan Africa",8.542,0.795,57.161,0.561,-0.106,0.731,21.00789,-10.940835,"2019",4.49
"871",134,"Mauritania","Sub-Saharan Africa",8.542,0.795,57.161,0.561,-0.106,0.731,21.00789,-10.940835,"2020",4.288599968
"872",134,"Mauritania","Sub-Saharan Africa",8.542,0.795,57.161,0.561,-0.106,0.731,21.00789,-10.940835,"2021",4.227
"873",135,"Madagascar","Sub-Saharan Africa",7.396,0.686,59.305,0.552,-0.005,0.803,-18.766947,46.869107,"2015",3.681
"874",135,"Madagascar","Sub-Saharan Africa",7.396,0.686,59.305,0.552,-0.005,0.803,-18.766947,46.869107,"2016",3.695
"875",135,"Madagascar","Sub-Saharan Africa",7.396,0.686,59.305,0.552,-0.005,0.803,-18.766947,46.869107,"2017",3.644000053
"876",135,"Madagascar","Sub-Saharan Africa",7.396,0.686,59.305,0.552,-0.005,0.803,-18.766947,46.869107,"2018",3.774
"877",135,"Madagascar","Sub-Saharan Africa",7.396,0.686,59.305,0.552,-0.005,0.803,-18.766947,46.869107,"2019",3.933
"878",135,"Madagascar","Sub-Saharan Africa",7.396,0.686,59.305,0.552,-0.005,0.803,-18.766947,46.869107,"2020",4.187200069
"879",135,"Madagascar","Sub-Saharan Africa",7.396,0.686,59.305,0.552,-0.005,0.803,-18.766947,46.869107,"2021",4.208
"880",136,"Togo","Sub-Saharan Africa",7.362,0.569,54.914,0.619,0.032,0.772,8.619543,0.824782,"2015",2.839
"881",136,"Togo","Sub-Saharan Africa",7.362,0.569,54.914,0.619,0.032,0.772,8.619543,0.824782,"2016",3.303
"882",136,"Togo","Sub-Saharan Africa",7.362,0.569,54.914,0.619,0.032,0.772,8.619543,0.824782,"2017",3.494999886
"883",136,"Togo","Sub-Saharan Africa",7.362,0.569,54.914,0.619,0.032,0.772,8.619543,0.824782,"2018",3.999
"884",136,"Togo","Sub-Saharan Africa",7.362,0.569,54.914,0.619,0.032,0.772,8.619543,0.824782,"2019",4.085
"885",136,"Togo","Sub-Saharan Africa",7.362,0.569,54.914,0.619,0.032,0.772,8.619543,0.824782,"2020",4.186200142
"886",136,"Togo","Sub-Saharan Africa",7.362,0.569,54.914,0.619,0.032,0.772,8.619543,0.824782,"2021",4.107
"887",137,"Zambia","Sub-Saharan Africa",8.145,0.708,55.809,0.782,0.061,0.823,-13.133897,27.849332,"2015",5.129
"888",137,"Zambia","Sub-Saharan Africa",8.145,0.708,55.809,0.782,0.061,0.823,-13.133897,27.849332,"2016",4.795
"889",137,"Zambia","Sub-Saharan Africa",8.145,0.708,55.809,0.782,0.061,0.823,-13.133897,27.849332,"2017",4.513999939
"890",137,"Zambia","Sub-Saharan Africa",8.145,0.708,55.809,0.782,0.061,0.823,-13.133897,27.849332,"2018",4.377
"891",137,"Zambia","Sub-Saharan Africa",8.145,0.708,55.809,0.782,0.061,0.823,-13.133897,27.849332,"2019",4.107
"892",137,"Zambia","Sub-Saharan Africa",8.145,0.708,55.809,0.782,0.061,0.823,-13.133897,27.849332,"2020",4.165599823
"893",137,"Zambia","Sub-Saharan Africa",8.145,0.708,55.809,0.782,0.061,0.823,-13.133897,27.849332,"2021",4.073
"894",138,"Sierra Leone","Sub-Saharan Africa",7.434,0.63,51.651,0.717,0.084,0.866,8.460555,-11.779889,"2015",4.507
"895",138,"Sierra Leone","Sub-Saharan Africa",7.434,0.63,51.651,0.717,0.084,0.866,8.460555,-11.779889,"2016",4.635
"896",138,"Sierra Leone","Sub-Saharan Africa",7.434,0.63,51.651,0.717,0.084,0.866,8.460555,-11.779889,"2017",4.709000111
"897",138,"Sierra Leone","Sub-Saharan Africa",7.434,0.63,51.651,0.717,0.084,0.866,8.460555,-11.779889,"2018",4.571
"898",138,"Sierra Leone","Sub-Saharan Africa",7.434,0.63,51.651,0.717,0.084,0.866,8.460555,-11.779889,"2019",4.374
"899",138,"Sierra Leone","Sub-Saharan Africa",7.434,0.63,51.651,0.717,0.084,0.866,8.460555,-11.779889,"2020",4.151400089
"900",138,"Sierra Leone","Sub-Saharan Africa",7.434,0.63,51.651,0.717,0.084,0.866,8.460555,-11.779889,"2021",3.849
"901",139,"India","South Asia",8.755,0.603,60.633,0.893,0.089,0.774,20.593684,78.96288,"2015",4.565
"902",139,"India","South Asia",8.755,0.603,60.633,0.893,0.089,0.774,20.593684,78.96288,"2016",4.404
"903",139,"India","South Asia",8.755,0.603,60.633,0.893,0.089,0.774,20.593684,78.96288,"2017",4.315000057
"904",139,"India","South Asia",8.755,0.603,60.633,0.893,0.089,0.774,20.593684,78.96288,"2018",4.19
"905",139,"India","South Asia",8.755,0.603,60.633,0.893,0.089,0.774,20.593684,78.96288,"2019",4.015
"906",139,"India","South Asia",8.755,0.603,60.633,0.893,0.089,0.774,20.593684,78.96288,"2020",3.926399946
"907",139,"India","South Asia",8.755,0.603,60.633,0.893,0.089,0.774,20.593684,78.96288,"2021",3.819
"908",140,"Burundi","Sub-Saharan Africa",6.635,0.49,53.4,0.626,-0.024,0.607,-3.373056,29.918886,"2015",2.905
"909",140,"Burundi","Sub-Saharan Africa",6.635,0.49,53.4,0.626,-0.024,0.607,-3.373056,29.918886,"2016",2.905
"910",140,"Burundi","Sub-Saharan Africa",6.635,0.49,53.4,0.626,-0.024,0.607,-3.373056,29.918886,"2017",2.904999971
"911",140,"Burundi","Sub-Saharan Africa",6.635,0.49,53.4,0.626,-0.024,0.607,-3.373056,29.918886,"2018",2.905
"912",140,"Burundi","Sub-Saharan Africa",6.635,0.49,53.4,0.626,-0.024,0.607,-3.373056,29.918886,"2019",3.775
"913",140,"Burundi","Sub-Saharan Africa",6.635,0.49,53.4,0.626,-0.024,0.607,-3.373056,29.918886,"2020",3.775300026
"914",140,"Burundi","Sub-Saharan Africa",6.635,0.49,53.4,0.626,-0.024,0.607,-3.373056,29.918886,"2021",3.775
"915",141,"Yemen","Middle East and North Africa",7.578,0.832,57.122,0.602,-0.147,0.8,15.552727,48.516388,"2015",4.077
"916",141,"Yemen","Middle East and North Africa",7.578,0.832,57.122,0.602,-0.147,0.8,15.552727,48.516388,"2016",3.724
"917",141,"Yemen","Middle East and North Africa",7.578,0.832,57.122,0.602,-0.147,0.8,15.552727,48.516388,"2017",3.592999935
"918",141,"Yemen","Middle East and North Africa",7.578,0.832,57.122,0.602,-0.147,0.8,15.552727,48.516388,"2018",3.355
"919",141,"Yemen","Middle East and North Africa",7.578,0.832,57.122,0.602,-0.147,0.8,15.552727,48.516388,"2019",3.38
"920",141,"Yemen","Middle East and North Africa",7.578,0.832,57.122,0.602,-0.147,0.8,15.552727,48.516388,"2020",3.759399891
"921",141,"Yemen","Middle East and North Africa",7.578,0.832,57.122,0.602,-0.147,0.8,15.552727,48.516388,"2021",3.658
"922",142,"Tanzania","Sub-Saharan Africa",7.876,0.702,57.999,0.833,0.183,0.577,-6.369028,34.888822,"2015",3.781
"923",142,"Tanzania","Sub-Saharan Africa",7.876,0.702,57.999,0.833,0.183,0.577,-6.369028,34.888822,"2016",3.666
"924",142,"Tanzania","Sub-Saharan Africa",7.876,0.702,57.999,0.833,0.183,0.577,-6.369028,34.888822,"2017",3.348999977
"925",142,"Tanzania","Sub-Saharan Africa",7.876,0.702,57.999,0.833,0.183,0.577,-6.369028,34.888822,"2018",3.303
"926",142,"Tanzania","Sub-Saharan Africa",7.876,0.702,57.999,0.833,0.183,0.577,-6.369028,34.888822,"2019",3.231
"927",142,"Tanzania","Sub-Saharan Africa",7.876,0.702,57.999,0.833,0.183,0.577,-6.369028,34.888822,"2020",3.720799923
"928",142,"Tanzania","Sub-Saharan Africa",7.876,0.702,57.999,0.833,0.183,0.577,-6.369028,34.888822,"2021",3.623
"929",143,"Haiti","Latin America and Caribbean",7.477,0.54,55.7,0.593,0.422,0.721,18.971187,-72.285215,"2015",4.518
"930",143,"Haiti","Latin America and Caribbean",7.477,0.54,55.7,0.593,0.422,0.721,18.971187,-72.285215,"2016",4.028
"931",143,"Haiti","Latin America and Caribbean",7.477,0.54,55.7,0.593,0.422,0.721,18.971187,-72.285215,"2017",3.602999926
"932",143,"Haiti","Latin America and Caribbean",7.477,0.54,55.7,0.593,0.422,0.721,18.971187,-72.285215,"2018",3.582
"933",143,"Haiti","Latin America and Caribbean",7.477,0.54,55.7,0.593,0.422,0.721,18.971187,-72.285215,"2019",3.597
"934",143,"Haiti","Latin America and Caribbean",7.477,0.54,55.7,0.593,0.422,0.721,18.971187,-72.285215,"2020",3.652800083
"935",143,"Haiti","Latin America and Caribbean",7.477,0.54,55.7,0.593,0.422,0.721,18.971187,-72.285215,"2021",3.615
"936",144,"Malawi","Sub-Saharan Africa",6.958,0.537,57.948,0.78,0.038,0.729,-13.254308,34.301525,"2015",4.292
"937",144,"Malawi","Sub-Saharan Africa",6.958,0.537,57.948,0.78,0.038,0.729,-13.254308,34.301525,"2016",4.156
"938",144,"Malawi","Sub-Saharan Africa",6.958,0.537,57.948,0.78,0.038,0.729,-13.254308,34.301525,"2017",3.970000029
"939",144,"Malawi","Sub-Saharan Africa",6.958,0.537,57.948,0.78,0.038,0.729,-13.254308,34.301525,"2018",3.587
"940",144,"Malawi","Sub-Saharan Africa",6.958,0.537,57.948,0.78,0.038,0.729,-13.254308,34.301525,"2019",3.41
"941",144,"Malawi","Sub-Saharan Africa",6.958,0.537,57.948,0.78,0.038,0.729,-13.254308,34.301525,"2020",3.573299885
"942",144,"Malawi","Sub-Saharan Africa",6.958,0.537,57.948,0.78,0.038,0.729,-13.254308,34.301525,"2021",3.6
"943",145,"Lesotho","Sub-Saharan Africa",7.926,0.787,48.7,0.715,-0.131,0.915,-29.609988,28.233608,"2015",4.898
"944",145,"Lesotho","Sub-Saharan Africa",7.926,0.787,48.7,0.715,-0.131,0.915,-29.609988,28.233608,"2017",3.808000088
"945",145,"Lesotho","Sub-Saharan Africa",7.926,0.787,48.7,0.715,-0.131,0.915,-29.609988,28.233608,"2018",3.808
"946",145,"Lesotho","Sub-Saharan Africa",7.926,0.787,48.7,0.715,-0.131,0.915,-29.609988,28.233608,"2019",3.802
"947",145,"Lesotho","Sub-Saharan Africa",7.926,0.787,48.7,0.715,-0.131,0.915,-29.609988,28.233608,"2020",3.538000107
"948",145,"Lesotho","Sub-Saharan Africa",7.926,0.787,48.7,0.715,-0.131,0.915,-29.609988,28.233608,"2021",3.512
"949",146,"Botswana","Sub-Saharan Africa",9.782,0.784,59.269,0.824,-0.246,0.801,-22.328474,24.684866,"2015",4.332
"950",146,"Botswana","Sub-Saharan Africa",9.782,0.784,59.269,0.824,-0.246,0.801,-22.328474,24.684866,"2016",3.974
"951",146,"Botswana","Sub-Saharan Africa",9.782,0.784,59.269,0.824,-0.246,0.801,-22.328474,24.684866,"2017",3.766000032
"952",146,"Botswana","Sub-Saharan Africa",9.782,0.784,59.269,0.824,-0.246,0.801,-22.328474,24.684866,"2018",3.59
"953",146,"Botswana","Sub-Saharan Africa",9.782,0.784,59.269,0.824,-0.246,0.801,-22.328474,24.684866,"2019",3.488
"954",146,"Botswana","Sub-Saharan Africa",9.782,0.784,59.269,0.824,-0.246,0.801,-22.328474,24.684866,"2020",3.527400017
"955",146,"Botswana","Sub-Saharan Africa",9.782,0.784,59.269,0.824,-0.246,0.801,-22.328474,24.684866,"2021",3.467
"956",147,"Rwanda","Sub-Saharan Africa",7.676,0.552,61.4,0.897,0.061,0.167,-1.940278,29.873888,"2015",3.465
"957",147,"Rwanda","Sub-Saharan Africa",7.676,0.552,61.4,0.897,0.061,0.167,-1.940278,29.873888,"2016",3.515
"958",147,"Rwanda","Sub-Saharan Africa",7.676,0.552,61.4,0.897,0.061,0.167,-1.940278,29.873888,"2017",3.470999956
"959",147,"Rwanda","Sub-Saharan Africa",7.676,0.552,61.4,0.897,0.061,0.167,-1.940278,29.873888,"2018",3.408
"960",147,"Rwanda","Sub-Saharan Africa",7.676,0.552,61.4,0.897,0.061,0.167,-1.940278,29.873888,"2019",3.334
"961",147,"Rwanda","Sub-Saharan Africa",7.676,0.552,61.4,0.897,0.061,0.167,-1.940278,29.873888,"2020",3.478899956
"962",147,"Rwanda","Sub-Saharan Africa",7.676,0.552,61.4,0.897,0.061,0.167,-1.940278,29.873888,"2021",3.415
"963",148,"Zimbabwe","Sub-Saharan Africa",7.943,0.75,56.201,0.677,-0.047,0.821,-19.015438,29.154857,"2015",4.61
"964",148,"Zimbabwe","Sub-Saharan Africa",7.943,0.75,56.201,0.677,-0.047,0.821,-19.015438,29.154857,"2016",4.193
"965",148,"Zimbabwe","Sub-Saharan Africa",7.943,0.75,56.201,0.677,-0.047,0.821,-19.015438,29.154857,"2017",3.875
"966",148,"Zimbabwe","Sub-Saharan Africa",7.943,0.75,56.201,0.677,-0.047,0.821,-19.015438,29.154857,"2018",3.692
"967",148,"Zimbabwe","Sub-Saharan Africa",7.943,0.75,56.201,0.677,-0.047,0.821,-19.015438,29.154857,"2019",3.663
"968",148,"Zimbabwe","Sub-Saharan Africa",7.943,0.75,56.201,0.677,-0.047,0.821,-19.015438,29.154857,"2020",3.476200104
"969",148,"Zimbabwe","Sub-Saharan Africa",7.943,0.75,56.201,0.677,-0.047,0.821,-19.015438,29.154857,"2021",3.145
"970",149,"Afghanistan","South Asia",7.695,0.463,52.493,0.382,-0.102,0.924,33.93911,67.709953,"2015",3.575
"971",149,"Afghanistan","South Asia",7.695,0.463,52.493,0.382,-0.102,0.924,33.93911,67.709953,"2016",3.36
"972",149,"Afghanistan","South Asia",7.695,0.463,52.493,0.382,-0.102,0.924,33.93911,67.709953,"2017",3.79399991
"973",149,"Afghanistan","South Asia",7.695,0.463,52.493,0.382,-0.102,0.924,33.93911,67.709953,"2018",3.632
"974",149,"Afghanistan","South Asia",7.695,0.463,52.493,0.382,-0.102,0.924,33.93911,67.709953,"2019",3.203
"975",149,"Afghanistan","South Asia",7.695,0.463,52.493,0.382,-0.102,0.924,33.93911,67.709953,"2020",3.475899935
"976",149,"Afghanistan","South Asia",7.695,0.463,52.493,0.382,-0.102,0.924,33.93911,67.709953,"2021",2.523
